#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.SurfaceForm|value
#T_SP=webanno.custom.SemanticRoles|SemanticRoles
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Sentence.id=1
#Text=▁E heyi ▁Yohanɛɛsɩ ▁ḿbʋ́ .
2488-9	110599-110600	i	*	ADV	i	_	_	advmod	basic	2488-10	
2488-10	110601-110606	cosuu	*	VERB	cosuu	_	_	root	basic	2488-10	
2488-11	110607-110609	-m	*	PRON	-m	_	Theme	obj:arg	basic	2488-10	
2488-12	110610-110615	▁ɖɔɖɔ	*	ADV	_	_	_	advmod	basic	2488-10	
2488-13	110616-110617	.	*	PUNCT	.	_	_	punct	basic	2488-10	

#Sentence.id=2489
#Text=▁Ḿbʋ́ ▁pa nazɩɣ -wɛ ▁wɩsɩ ▁nɛ ▁ɖoó .
2489-1	110618-110623	▁Ḿbʋ́	*	ADV	mbʋ	_	_	advmod	basic	2489-3	
2489-2	110624-110627	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	2489-3	
2489-3	110628-110633	nazɩɣ	*	VERB	nazʋʋ	_	_	root	basic	2489-3	
2489-4	110634-110637	-wɛ	*	PRON	-wɛ	_	Theme	obj:arg	basic	2489-3	
2489-5	110638-110643	▁wɩsɩ	*	NOUN	_	_	_	obl	basic	2489-3	
2489-6	110644-110647	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	2489-7	
2489-7	110648-110652	▁ɖoó	*	NOUN	_	_	_	conj	basic	2489-5	
2489-8	110653-110654	.	*	PUNCT	.	_	_	punct	basic	2489-3	

#Sentence.id=2490
#Text=▁Paba ▁kɔŋ nɩ -tʋ ▁welesuu .
2490-1	110655-110660	▁Paba	*	PRON	_	_	Agent	nsubj:arg	basic	2490-5	
2490-2	110661-110665	▁kɔŋ	*	AUX	▁kɔm	_	_	aux	basic	2490-5	
2490-3	110666-110668	nɩ	*	PART	_	_	_	case	basic	2490-5	
2490-4	110669-110672	-tʋ	*	PRON	-tʋ	_	Theme	obj:arg	basic	2490-5	
2490-5	110673-110681	▁welesuu	*	VERB	welesuu	_	_	root	basic	2490-5	
2490-6	110682-110683	.	*	PUNCT	_	_	_	punct	basic	2490-5	

#Sentence.id=2491
#Text=▁ɩ ta sʋlʋmɩ ▁Ɛsɔ ▁yɔɔ ▁i te hiɣ -pʋ .
2491-1	110684-110686	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	2491-3	
2491-2	110687-110689	ta	*	ADV	ta	_	_	advmod	basic	2491-3	
2491-3	110690-110696	sʋlʋmɩ	*	VERB	sʋlʋmʋʋ	_	_	advcl	basic	2491-8	
2491-4	110697-110701	▁Ɛsɔ	*	PROPN	▁Ɛsɔ	_	Theme	obj:arg	basic	2491-3	
2491-5	110702-110706	▁yɔɔ	*	ADP	▁yɔɔ	_	_	mark	basic	2491-3	
2491-6	110707-110709	▁i	*	PRON	▁i	_	Agent	nsubj:arg	basic	2491-8	
2491-7	110710-110712	te	*	ADV	te	_	_	advmod	basic	2491-8	
2491-8	110713-110716	hiɣ	*	VERB	hiu	_	_	root	basic	2491-8	
2491-9	110717-110720	-pʋ	*	PRON	-pʋ	_	Theme	obj:arg	basic	2491-8	
2491-10	110721-110722	.	*	PUNCT	.	_	_	punct	basic	2491-8	

#Sentence.id=2492
#Text=▁Pa -taa ▁lɛlaa ▁caɣaɣ ▁se ▁pa kpa -ɩ , ▁ɛlɛ́ , ▁nɔɔyʋ ▁ta pɩzɩ ▁ɛ kpa -ɩ .
2492-1	110723-110726	▁Pa	*	PRON	_	_	_	nmod	basic	2492-3	
2492-2	110727-110731	-taa	*	ADP	-taa	_	_	case	basic	2492-1	
2492-3	110732-110738	▁lɛlaa	*	PRON	▁lɛlaa	_	Experiencer	nsubj:arg	basic	2492-4	
2492-4	110739-110745	▁caɣaɣ	*	VERB	caʋ	_	_	root	basic	2492-4	
2492-5	110746-110749	▁se	*	SCONJ	▁se	_	_	mark	basic	2492-7	
2492-6	110750-110753	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	2492-7	
2492-7	110754-110757	kpa	*	VERB	kpaʋ	_	_	parataxis	basic	2492-4	
2492-8	110758-110760	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	2492-7	
2492-9	110761-110762	,	*	PUNCT	,	_	_	punct	basic	2492-4	
2492-10	110763-110768	▁ɛlɛ́	*	CCONJ	▁ɛlɛ́	_	_	cc	basic	2492-16	
2492-11	110769-110770	,	*	PUNCT	,	_	_	punct	basic	2492-10	
2492-12	110771-110777	▁nɔɔyʋ	*	PRON	_	_	_	dislocated	basic	2492-16	
2492-13	110778-110781	▁ta	*	ADV	▁ta	_	_	advmod	basic	2492-16	
2492-14	110782-110786	pɩzɩ	*	AUX	pɩzʋʋ	_	_	aux	basic	2492-16	
2492-15	110787-110789	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	2492-16	
2492-16	110790-110793	kpa	*	VERB	kpaʋ	_	_	conj	basic	2492-4	
2492-17	110794-110796	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	2492-16	
2492-18	110797-110798	.	*	PUNCT	.	_	_	punct	basic	2492-4	

#Sentence.id=2493
#Text=▁Ɛ -paɣtʋ ▁ta kɩlɩ -ɖʋ ▁kaɖɛ .
2493-1	110799-110801	▁Ɛ	*	DET	_	_	_	det:poss	basic	2493-2	
2493-2	110802-110808	-paɣtʋ	*	NOUN	-paɣtʋ	_	Theme	nsubj:arg	basic	2493-4	
2493-3	110809-110812	▁ta	*	ADV	▁ta	_	_	advmod	basic	2493-4	
2493-4	110813-110817	kɩlɩ	*	VERB	kɩlʋʋ	_	_	root	basic	2493-4	
2493-5	110818-110821	-ɖʋ	*	PRON	-ɖʋ	_	Recipient	iobj:arg	basic	2493-4	
2493-6	110822-110827	▁kaɖɛ	*	ADJ	_	_	Theme	obj:arg	basic	2493-4	
2493-7	110828-110829	.	*	PUNCT	_	_	_	punct	basic	2493-4	

#Sentence.id=2494
#Text=▁Yesu ▁ɛnʋ ▁lɛ ▁heŋ ▁ɖiyiyu ▁sɔsɔ .
2494-1	110830-110835	▁Yesu	*	PROPN	_	_	_	nsubj	basic	2494-5	
2494-2	110836-110840	▁ɛnʋ	*	DET	_	_	_	det	basic	2494-1	
2494-3	110841-110844	▁lɛ	*	AUX	▁lɛ	_	_	cop	basic	2494-5	
2494-4	110845-110849	▁heŋ	*	NOUN	_	_	_	nmod	basic	2494-5	
2494-5	110850-110857	▁ɖiyiyu	*	NOUN	_	_	_	root	basic	2494-5	
2494-6	110858-110863	▁sɔsɔ	*	ADJ	_	_	_	amod	basic	2494-5	
2494-7	110864-110865	.	*	PUNCT	_	_	_	punct	basic	2494-5	

#Sentence.id=2495
#Text=▁ɩ sɩɣlɩ ▁ɛgɔlɩmɩyɛ .
2495-1	110866-110868	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	2495-2	
2495-2	110869-110874	sɩɣlɩ	*	VERB	sɩɣlʋʋ	_	_	root	basic	2495-2	
2495-3	110875-110885	▁ɛgɔlɩmɩyɛ	*	NOUN	_	_	Theme	obj:arg	basic	2495-2	
2495-4	110886-110887	.	*	PUNCT	.	_	_	punct	basic	2495-2	

#Sentence.id=2496
#Text=▁Pʋ -yɔɔ ▁lɛ , ▁pɩ tɛkɛ ▁se ▁ɩ ta sɩ ▁toovenim .
2496-1	110888-110891	▁Pʋ	*	PRON	▁Pʋ	_	_	obl	basic	2496-6	
2496-2	110892-110896	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	2496-1	
2496-3	110897-110900	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	2496-1	
2496-4	110901-110902	,	*	PUNCT	,	_	_	punct	basic	2496-1	
2496-5	110903-110906	▁pɩ	*	PRON	pɩʋ	_	_	expl	basic	2496-6	
2496-6	110907-110911	tɛkɛ	*	VERB	kɛʋ	_	_	root	basic	2496-6	
2496-7	110912-110915	▁se	*	SCONJ	▁se	_	_	mark	basic	2496-10	
2496-8	110916-110918	▁ɩ	*	PRON	▁ɩ	_	Experiencer	nsubj:arg	basic	2496-10	
2496-9	110919-110921	ta	*	ADV	ta	_	_	advmod	basic	2496-10	
2496-10	110922-110924	sɩ	*	VERB	sɩm	_	Theme	ccomp:arg	basic	2496-6	
2496-11	110925-110934	▁toovenim	*	NOUN	_	_	Theme	obj:arg	basic	2496-10	
2496-12	110935-110936	.	*	PUNCT	.	_	_	punct	basic	2496-6	

#Sentence.id=2497
#Text=▁ɩ cɛyɩɣ ▁halʋ ▁ɛnʋ ▁kpem .
2497-1	110937-110939	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	2497-2	
2497-2	110940-110945	cɛyɩɣ	*	VERB	cɛyʋʋ	_	_	root	basic	2497-2	
2497-3	110946-110951	▁halʋ	*	NOUN	_	_	Theme	obj:arg	basic	2497-2	
2497-4	110952-110956	▁ɛnʋ	*	DET	_	_	_	det	basic	2497-3	
2497-5	110957-110962	▁kpem	*	ADV	_	_	_	advmod	basic	2497-2	
2497-6	110963-110964	.	*	PUNCT	.	_	_	punct	basic	2497-2	

#Sentence.id=2498
#Text=▁Mbʋ́ ▁ɛ labɩ -m ▁yɔ , ▁pʋ wɛ ▁ɖeu .
2498-1	110965-110970	▁Mbʋ́	*	PRON	_	_	_	dislocated	basic	2498-9	
2498-2	110971-110973	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	2498-3	
2498-3	110974-110978	labɩ	*	VERB	labʋ	_	_	acl	basic	2498-1	
2498-4	110979-110981	-m	*	PRON	-m	_	Beneficiary	iobj:arg	basic	2498-3	
2498-5	110982-110985	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	2498-3	
2498-6	110986-110987	,	*	PUNCT	,	_	_	punct	basic	2498-3	
2498-7	110988-110991	▁pʋ	*	PRON	▁pʋ	_	_	expl	basic	2498-9	
2498-8	110992-110994	wɛ	*	AUX	wɛʋ	_	_	cop	basic	2498-9	
2498-9	110995-110999	▁ɖeu	*	ADJ	_	_	_	root	basic	2498-9	
2498-10	111000-111001	.	*	PUNCT	.	_	_	punct	basic	2498-9	

#Sentence.id=2499
#Text=▁Ɛ talaa ▁lɛ , ▁ɛ nɩɩ ▁Pɩyɛ ▁nɔɔ ▁nɛ ▁pɩ labɩ -ɩ ▁leleŋ ▁pɩŋŋ .
2499-1	111002-111004	▁Ɛ	*	PRON	▁Ɛ	_	Theme	nsubj:arg	basic	2499-2	
2499-2	111005-111010	talaa	*	VERB	talʋʋ	_	_	advcl	basic	2499-6	
2499-3	111011-111014	▁lɛ	*	SCONJ	_	_	_	mark	basic	2499-2	
2499-4	111015-111016	,	*	PUNCT	_	_	_	punct	basic	2499-2	
2499-5	111017-111019	▁ɛ	*	PRON	_	_	Experiencer	nsubj:arg	basic	2499-6	
2499-6	111020-111023	nɩɩ	*	VERB	nɩʋ	_	_	root	basic	2499-6	
2499-7	111024-111029	▁Pɩyɛ	*	PROPN	▁Pɩyɛ	_	_	nmod	basic	2499-8	
2499-8	111030-111034	▁nɔɔ	*	NOUN	_	_	Theme	obj:arg	basic	2499-6	
2499-9	111035-111038	▁nɛ	*	CCONJ	_	_	_	cc	basic	2499-11	
2499-10	111039-111042	▁pɩ	*	PRON	_	_	_	expl	basic	2499-11	
2499-11	111043-111047	labɩ	*	VERB	labʋ	_	_	conj	basic	2499-6	
2499-12	111048-111050	-ɩ	*	PRON	-ɩ	_	Beneficiary	iobj:arg	basic	2499-11	
2499-13	111051-111057	▁leleŋ	*	NOUN	_	_	Theme	obj:arg	basic	2499-11	
2499-14	111058-111063	▁pɩŋŋ	*	ADV	_	_	_	advmod	basic	2499-11	
2499-15	111064-111065	.	*	PUNCT	_	_	_	punct	basic	2499-6	

#Sentence.id=2500
#Text=▁Mɔ hɔkɩ -kɛ ▁pɩsaacemɖe ▁taa ▁nɛ ▁man sɩɩ .
2500-1	111066-111069	▁Mɔ	*	PRON	_	_	Agent	nsubj:arg	basic	2500-2	
2500-2	111070-111074	hɔkɩ	*	VERB	hɔkʋʋ	_	_	root	basic	2500-2	
2500-3	111075-111078	-kɛ	*	PRON	-kɛ	_	Patient	obj:arg	basic	2500-2	
2500-4	111079-111090	▁pɩsaacemɖe	*	NOUN	_	_	_	obl	basic	2500-2	
2500-5	111091-111095	▁taa	*	ADP	_	_	_	case	basic	2500-4	
2500-6	111096-111099	▁nɛ	*	CCONJ	_	_	_	cc	basic	2500-8	
2500-7	111100-111104	▁man	*	PRON	_	_	Agent	nsubj:arg	basic	2500-8	
2500-8	111105-111108	sɩɩ	*	VERB	sɩʋ	_	_	conj	basic	2500-2	
2500-9	111109-111110	.	*	PUNCT	_	_	_	punct	basic	2500-2	

#Sentence.id=2501
#Text=▁ɛ cɛbɩ ▁ña -laɣzaɣ ▁kadaŋa .
2501-1	111111-111113	▁ɛ	*	PRON	▁ɛ	_	Theme	nsubj:arg	basic	2501-2	
2501-2	111114-111118	cɛbɩ	*	VERB	cɛbʋ	_	_	root	basic	2501-2	
2501-3	111119-111122	▁ña	*	DET	▁ña	_	_	det:poss	basic	2501-4	
2501-4	111123-111130	-laɣzaɣ	*	NOUN	-laɣzaɣ	_	Recipient	iobj:arg	basic	2501-2	
2501-5	111131-111138	▁kadaŋa	*	NOUN	_	_	Theme	obj:arg	basic	2501-2	
2501-6	111139-111140	.	*	PUNCT	.	_	_	punct	basic	2501-2	

#Sentence.id=2502
#Text=▁kɛzɩ ▁lɛɛka ▁nɛ ▁ɛ tɛzɩ -kɛ ▁cɛbʋ .
2502-1	111141-111146	▁kɛzɩ	*	VERB	kɛzʋʋ	_	_	root	basic	2502-1	
2502-2	111147-111153	▁lɛɛka	*	NOUN	_	_	Theme	obj:arg	basic	2502-1	
2502-3	111154-111157	▁nɛ	*	CCONJ	_	_	_	cc	basic	2502-5	
2502-4	111158-111160	▁ɛ	*	PRON	_	_	Agent	nsubj:arg	basic	2502-5	
2502-5	111161-111165	tɛzɩ	*	VERB	tɛzʋʋ	_	_	conj	basic	2502-1	
2502-6	111166-111169	-kɛ	*	PRON	-kɛ	_	Theme	obj:arg	basic	2502-7	
2502-7	111170-111175	▁cɛbʋ	*	VERB	cɛbʋ	_	Theme	xcomp:arg	basic	2502-5	
2502-8	111176-111177	.	*	PUNCT	_	_	_	punct	basic	2502-1	

#Sentence.id=2503
#Text=▁Pɩ lakaɣ ▁ḿbʋ́ ▁lɛ , ▁ɛ -pɩyalʋ ▁sɔsɔ ▁ña a wɛnɩ ▁tɛyɛ .
2503-1	111178-111181	▁Pɩ	*	PRON	pɩ	_	Agent	nsubj:arg	basic	2503-2	
2503-2	111182-111187	lakaɣ	*	VERB	labʋ	_	_	advcl	basic	2503-11	
2503-3	111188-111193	▁ḿbʋ́	*	ADV	▁ḿbʋ́	_	_	advmod	basic	2503-2	
2503-4	111194-111197	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	2503-2	
2503-5	111198-111199	,	*	PUNCT	,	_	_	punct	basic	2503-2	
2503-6	111200-111202	▁ɛ	*	DET	▁ɛ	_	_	det:poss	basic	2503-7	
2503-7	111203-111210	-pɩyalʋ	*	NOUN	-pɩyalʋ	_	Experiencer	nsubj:arg	basic	2503-11	
2503-8	111211-111216	▁sɔsɔ	*	ADJ	▁sɔsɔ	_	_	amod	basic	2503-7	
2503-9	111217-111220	▁ña	*	PART	_	_	_	dep:emph	basic	2503-11	
2503-10	111221-111222	a	*	ADV	a	_	_	advmod	basic	2503-11	
2503-11	111223-111227	wɛnɩ	*	VERB	wɛnʋʋ	_	_	root	basic	2503-11	
2503-12	111228-111233	▁tɛyɛ	*	NOUN	_	_	Theme	obj:arg	basic	2503-11	
2503-13	111234-111235	.	*	PUNCT	.	_	_	punct	basic	2503-11	

#Sentence.id=2504
#Text=▁pa taa tɩɩ lɩʋ ▁ɖɔɖɔ ▁mɩ -nɔɔ ▁taa .
2504-1	111236-111239	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	2504-4	
2504-2	111240-111243	taa	*	ADV	taa	_	_	advmod	basic	2504-4	
2504-3	111244-111247	tɩɩ	*	ADV	_	_	_	advmod	basic	2504-4	
2504-4	111248-111251	lɩʋ	*	VERB	lɩʋ	_	_	root	basic	2504-4	
2504-5	111252-111257	▁ɖɔɖɔ	*	ADV	_	_	_	advmod	basic	2504-4	
2504-6	111258-111261	▁mɩ	*	DET	▁mɩ	_	_	det:poss	basic	2504-7	
2504-7	111262-111266	-nɔɔ	*	NOUN	-nɔɔ	_	Location	obl:arg	basic	2504-4	
2504-8	111267-111271	▁taa	*	ADP	▁taa	_	_	case	basic	2504-7	
2504-9	111272-111273	.	*	PUNCT	.	_	_	punct	basic	2504-4	

#Sentence.id=2505
#Text=▁Ŋ ŋ tasɩɣ ▁kɛʋ ▁man -tʋmlaɖʋ .
2505-1	111274-111276	▁Ŋ	*	PRON	▁Ŋ	_	Agent	nsubj:arg	basic	2505-3	
2505-2	111277-111278	ŋ	*	ADV	_	_	_	advmod	basic	2505-3	
2505-3	111279-111284	tasɩɣ	*	VERB	tasʋʋ	_	_	root	basic	2505-3	
2505-4	111285-111289	▁kɛʋ	*	VERB	kɛʋ	_	Theme	xcomp:arg	basic	2505-3	
2505-5	111290-111294	▁man	*	DET	_	_	_	det:poss	basic	2505-6	
2505-6	111295-111303	-tʋmlaɖʋ	*	NOUN	_	_	Theme	obj:arg	basic	2505-4	
2505-7	111304-111305	.	*	PUNCT	.	_	_	punct	basic	2505-3	

#Sentence.id=2506
#Text=▁Weyi ▁ɛ́lɛ́ ▁ñe tisiɣ ▁ɛ-tɩ ▁yɔ , ▁pa kpazɩɣ -ɩ .
2506-1	111306-111311	▁Weyi	*	PRON	▁Weyi	_	_	dislocated	basic	2506-9	
2506-2	111312-111318	▁ɛ́lɛ́	*	PRON	▁ɛ́lɛ́	_	_	dislocated	basic	2506-4	
2506-3	111319-111322	▁ñe	*	DET	_	_	_	flat:emph	basic	2506-2	
2506-4	111323-111328	tisiɣ	*	VERB	tisuu	_	_	acl	basic	2506-1	
2506-5	111329-111334	▁ɛ-tɩ	*	PRON	▁ɛ-tɩ	_	Theme	obj:arg	basic	2506-4	
2506-6	111335-111338	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	2506-4	
2506-7	111339-111340	,	*	PUNCT	,	_	_	punct	basic	2506-4	
2506-8	111341-111344	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	2506-9	
2506-9	111345-111351	kpazɩɣ	*	VERB	kpazʋʋ	_	_	root	basic	2506-9	
2506-10	111352-111354	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	2506-9	
2506-11	111355-111356	.	*	PUNCT	.	_	_	punct	basic	2506-9	

#Sentence.id=2507
#Text=▁Pʋ wɛɛ ▁se ▁ɖɩ ña ▁Ɛsɔ ▁nɛ ▁pɩ kɩlɩ ▁ɛyáa .
2507-1	111357-111360	▁Pʋ	*	PRON	▁Pʋ	_	_	expl	basic	2507-2	
2507-2	111361-111364	wɛɛ	*	VERB	wɛʋ	_	_	root	basic	2507-2	
2507-3	111365-111368	▁se	*	SCONJ	▁se	_	_	mark	basic	2507-5	
2507-4	111369-111372	▁ɖɩ	*	PRON	_	_	Agent	nsubj:arg	basic	2507-5	
2507-5	111373-111375	ña	*	VERB	ñam	_	Theme	ccomp:arg	basic	2507-2	
2507-6	111376-111380	▁Ɛsɔ	*	PROPN	▁Ɛsɔ	_	Theme	obj:arg	basic	2507-5	
2507-7	111381-111384	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	2507-9	
2507-8	111385-111388	▁pɩ	*	PRON	_	_	Theme	nsubj:arg	basic	2507-9	
2507-9	111389-111393	kɩlɩ	*	VERB	kɩlʋʋ	_	_	conj	basic	2507-5	
2507-10	111394-111399	▁ɛyáa	*	NOUN	_	_	Theme	obj:arg	basic	2507-9	
2507-11	111400-111401	.	*	PUNCT	_	_	_	punct	basic	2507-2	

#Sentence.id=2508
#Text=▁mɛn tɛm -mɩ ▁heyuu ▁pɩtɩŋa ▁nɛ ▁pɩ ɖɛɛ .
2508-1	111402-111406	▁mɛn	*	PRON	_	_	Agent	nsubj:arg	basic	2508-2	
2508-2	111407-111410	tɛm	*	VERB	tɛm	_	_	root	basic	2508-2	
2508-3	111411-111414	-mɩ	*	PRON	-mɩ	_	Recipient	iobj:arg	basic	2508-2	
2508-4	111415-111421	▁heyuu	*	VERB	heyuu	_	Theme	xcomp:arg	basic	2508-2	
2508-5	111422-111429	▁pɩtɩŋa	*	PRON	▁pɩtɩŋa	_	Theme	obj:arg	basic	2508-4	
2508-6	111430-111433	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	2508-8	
2508-7	111434-111437	▁pɩ	*	PRON	pɩʋ	_	Agent	nsubj:arg	basic	2508-8	
2508-8	111438-111441	ɖɛɛ	*	VERB	ɖɛʋ	_	_	conj	basic	2508-2	
2508-9	111442-111443	.	*	PUNCT	.	_	_	punct	basic	2508-2	

#Sentence.id=2509
#Text=▁Ta a takɩ ▁ña -Kɩpaɣlʋ ▁Ɛsɔ ▁se ▁ŋ na ▁ɛ -wayɩ .
2509-1	111444-111447	▁Ta	*	ADV	_	_	_	advmod	basic	2509-3	
2509-2	111448-111449	a	*	ADV	a	_	_	advmod	basic	2509-3	
2509-3	111450-111454	takɩ	*	VERB	takʋʋ	_	_	root	basic	2509-3	
2509-4	111455-111458	▁ña	*	DET	_	_	_	det:poss	basic	2509-5	
2509-5	111459-111467	-Kɩpaɣlʋ	*	NOUN	-Kɩpaɣlʋ	_	_	nmod	basic	2509-6	
2509-6	111468-111472	▁Ɛsɔ	*	PROPN	▁Ɛsɔ	_	Theme	obj:arg	basic	2509-3	
2509-7	111473-111476	▁se	*	SCONJ	▁se	_	_	mark	basic	2509-9	
2509-8	111477-111479	▁ŋ	*	PRON	_	_	Experiencer	nsubj:arg	basic	2509-9	
2509-9	111480-111482	na	*	VERB	naʋ	_	_	advcl	basic	2509-3	
2509-10	111483-111485	▁ɛ	*	PRON	_	_	Temporal	obl:arg	basic	2509-9	
2509-11	111486-111491	-wayɩ	*	ADP	-wayɩ	_	_	case	basic	2509-10	
2509-12	111492-111493	.	*	PUNCT	.	_	_	punct	basic	2509-3	

#Sentence.id=2510
#Text=▁Yee ▁ɩ lakɩ ▁mbʋ ▁man ɖʋʋ -mɩ ▁yɔ , ▁ɩ kɛɣ ▁mɛ -ɛgbaɣdɩnaa .
2510-1	111494-111498	▁Yee	*	ADV	_	_	_	mark	basic	2510-3	
2510-2	111499-111501	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	2510-3	
2510-3	111502-111506	lakɩ	*	VERB	labʋ	_	_	acl	basic	2510-11	
2510-4	111507-111511	▁mbʋ	*	PRON	_	_	Theme	obj:arg	basic	2510-6	
2510-5	111512-111516	▁man	*	PRON	_	_	Agent	nsubj:arg	basic	2510-6	
2510-6	111517-111520	ɖʋʋ	*	VERB	ɖʋʋ	_	Theme	ccomp:arg	basic	2510-3	
2510-7	111521-111524	-mɩ	*	PRON	-mɩ	_	Recipient	iobj:arg	basic	2510-6	
2510-8	111525-111528	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	2510-6	
2510-9	111529-111530	,	*	PUNCT	,	_	_	punct	basic	2510-6	
2510-10	111531-111533	▁ɩ	*	PRON	▁ɩ	_	Experiencer	nsubj:arg	basic	2510-11	
2510-11	111534-111537	kɛɣ	*	VERB	kɛʋ	_	_	root	basic	2510-11	
2510-12	111538-111541	▁mɛ	*	DET	_	_	_	det:poss	basic	2510-13	
2510-13	111542-111553	-ɛgbaɣdɩnaa	*	NOUN	_	_	Theme	obj:arg	basic	2510-11	
2510-14	111554-111555	.	*	PUNCT	.	_	_	punct	basic	2510-11	

#Sentence.id=2511
#Text=▁ɛ ɖaŋ ▁se ▁ɛ́lɛ́ ▁ɛ kpa ▁e -koyindinaa ▁nɛ ▁e luzi ▁ɛ -tɛɛ .
2511-1	111556-111558	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	2511-2	
2511-2	111559-111562	ɖaŋ	*	VERB	ɖaŋʋʋ	_	_	root	basic	2511-2	
2511-3	111563-111566	▁se	*	SCONJ	▁se	_	_	mark	basic	2511-6	
2511-4	111567-111573	▁ɛ́lɛ́	*	PRON	▁ɛ́lɛ́	_	_	dislocated	basic	2511-6	
2511-5	111574-111576	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	2511-6	
2511-6	111577-111580	kpa	*	VERB	kpaʋ	_	Theme	ccomp:arg	basic	2511-2	
2511-7	111581-111583	▁e	*	DET	▁e	_	_	det:poss	basic	2511-8	
2511-8	111584-111595	-koyindinaa	*	NOUN	-koyindinaa	_	Theme	obj:arg	basic	2511-6	
2511-9	111596-111599	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	2511-11	
2511-10	111600-111602	▁e	*	PRON	▁e	_	Agent	nsubj:arg	basic	2511-11	
2511-11	111603-111607	luzi	*	VERB	luzuu	_	_	conj	basic	2511-6	
2511-12	111608-111610	▁ɛ	*	PRON	▁ɛ	_	Location	obl:arg	basic	2511-11	
2511-13	111611-111615	-tɛɛ	*	ADP	-tɛɛ	_	_	case	basic	2511-12	
2511-14	111616-111617	.	*	PUNCT	.	_	_	punct	basic	2511-2	

#Sentence.id=2512
#Text=▁Paa ▁mɛn fɛyɩ ▁nɔɔ ▁leleŋ ▁yɔ , ▁man sɩm ▁nabʋyʋ .
2512-1	111618-111622	▁Paa	*	ADV	▁Paa	_	_	mark	basic	2512-3	
2512-2	111623-111627	▁mɛn	*	PRON	_	_	Experiencer	nsubj:arg	basic	2512-3	
2512-3	111628-111632	fɛyɩ	*	VERB	wɛʋ	_	_	advcl	basic	2512-9	
2512-4	111633-111637	▁nɔɔ	*	NOUN	_	_	Theme	obj:arg	basic	2512-3	
2512-5	111638-111644	▁leleŋ	*	NOUN	_	_	Theme	obj:arg	basic	2512-3	
2512-6	111645-111648	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	2512-3	
2512-7	111649-111650	,	*	PUNCT	,	_	_	punct	basic	2512-3	
2512-8	111651-111655	▁man	*	PRON	_	_	Experiencer	nsubj:arg	basic	2512-9	
2512-9	111656-111659	sɩm	*	VERB	sɩm	_	_	root	basic	2512-9	
2512-10	111660-111667	▁nabʋyʋ	*	PRON	_	_	Theme	obj:arg	basic	2512-9	
2512-11	111668-111669	.	*	PUNCT	_	_	_	punct	basic	2512-9	

#Sentence.id=2513
#Text=▁ɛyáa ▁ɛ taa tɩlɩ ▁se ▁ŋ hɔkʋʋ ▁nɔɔ .
2513-1	111670-111675	▁ɛyáa	*	NOUN	_	_	Experiencer	nsubj:arg	basic	2513-4	
2513-2	111676-111678	▁ɛ	*	PRON	▁ɛ	_	_	flat	basic	2513-1	
2513-3	111679-111682	taa	*	ADV	taa	_	_	advmod	basic	2513-4	
2513-4	111683-111687	tɩlɩ	*	VERB	tɩlʋʋ	_	_	root	basic	2513-4	
2513-5	111688-111691	▁se	*	SCONJ	▁se	_	_	mark	basic	2513-7	
2513-6	111692-111694	▁ŋ	*	PRON	_	_	Agent	nsubj:arg	basic	2513-7	
